ticker,security,gics_sector,gics_sub_industry,index_membership,rows,last_close,median_dv_126d,passes
MSI,Motorola Solutions,Information Technology,Communications Equipment,S&P 500,5620,438.0,472571728.59802246,True
MSM,MSC Industrial Direct,Industrials,Trading Companies & Distributors,S&P 400,5620,103.01000213623048,53023216.92695618,True
MTB,M&T Bank,Financials,Regional Banks,S&P 500,5620,215.47999572753903,217539660.0036621,True
MTCH,Match Group,Communication Services,Interactive Media & Services,S&P 600,5620,37.650001525878906,112912754.19960022,True
MTD,Mettler Toledo,Health Care,Life Sciences Tools & Services,S&P 500,5620,1302.4200439453125,192660221.8017578,True
MTDR,Matador Resources,Energy,Oil & Gas Exploration & Production,S&P 400,3584,62.93000030517578,78172376.37062073,True
MTG,MGIC Investment Corporation,Financials,Reinsurance,S&P 400,5620,26.239999771118164,50163576.25808716,True
MTH,Meritage Homes Corporation,Consumer Discretionary,Homebuilding,S&P 600,5620,64.12000274658203,61879480.279922485,True
MTN,Vail Resorts,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",S&P 400,5620,122.9000015258789,108927726.81884766,True
MTRN,Materion Corp.,Materials,Diversified Metals & Mining,S&P 600,5620,196.9199981689453,25319824.59564209,True
MTSI,MACOM Technology Solutions,Information Technology,Semiconductors,S&P 400,3555,303.57000732421875,235333694.82955933,True
MTZ,MasTec,Industrials,Construction & Engineering,S&P 400,5620,437.510009765625,222972204.51660156,True
MU,Micron Technology,Information Technology,Semiconductors,S&P 500,5620,640.2000122070312,13326359056.867981,True
MUR,Murphy Oil,Energy,Oil & Gas Exploration & Production,S&P 400,5620,41.66999816894531,70934337.73460388,True
MUSA,Murphy USA,Consumer Discretionary,Automotive Retail,S&P 400,3197,604.52001953125,128222658.52661133,True
MWA,Mueller Water Products,Industrials,Industrial Machinery & Supplies & Components,S&P 600,5016,27.549999237060547,29267733.08134079,True
MYRG,"MYR Group, Inc.",Industrials,Construction & Engineering,S&P 600,4459,468.5400085449219,61712831.92443848,True
MZTI,The Marzetti Company,Consumer Staples,Packaged Foods & Meats,S&P 400,5620,118.70999908447266,28899022.10006714,True
NBIX,Neurocrine Biosciences,Health Care,Biotechnology,S&P 400,5620,135.05999755859375,137710405.2192688,True
NCLH,Norwegian Cruise Line Holdings,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",S&P 500,3343,16.940000534057617,397440396.0902214,True
NDAQ,"Nasdaq, Inc.",Financials,Financial Exchanges & Data,S&P 500,5620,89.0,297222808.631897,True
NDSN,Nordson Corporation,Industrials,Industrial Machinery & Supplies & Components,S&P 500,5620,282.69000244140625,91291399.32861328,True
NE,Noble Corporation,Energy,Oil & Gas Drilling,S&P 600,1232,49.95000076293945,64851077.893829346,True
NEE,NextEra Energy,Utilities,Multi-Utilities,S&P 500,5620,96.27999877929688,783660433.1272125,True
NEM,Newmont,Materials,Gold,S&P 500,5620,109.01000213623048,948405440.2843475,True
NEOG,Neogen,Health Care,Health Care Supplies,S&P 600,5620,9.270000457763672,23697173.5779047,True
NEU,NewMarket Corporation,Materials,Specialty Chemicals,S&P 400,5620,687.6500244140625,81984204.7088623,True
NFG,National Fuel Gas,Utilities,Gas Utilities,S&P 400,5620,82.04000091552734,57630343.1224823,True
NFLX,Netflix,Communication Services,Movies & Entertainment,S&P 500,5620,87.88999938964844,3683149766.3684845,True
NI,NiSource,Utilities,Multi-Utilities,S&P 500,5620,48.18999862670898,163235054.52632904,True
NJR,New Jersey Resources,Utilities,Gas Utilities,S&P 400,5620,55.9900016784668,25014540.468215942,True
NKE,"Nike, Inc.",Consumer Discretionary,"Apparel, Accessories & Luxury Goods",S&P 500,5620,43.060001373291016,932793832.5410843,True
NLY,Annaly Capital Management,Financials,Mortgage REITs,S&P 400,5620,22.3799991607666,154135992.36841202,True
NNN,NNN Reit,Real Estate,Retail REITs,S&P 400,5620,44.40999984741211,58566954.01306152,True
NOC,Northrop Grumman,Industrials,Aerospace & Defense,S&P 500,5620,558.5999755859375,478185451.071167,True
NOG,"Northern Oil and Gas, Inc.",Energy,Oil & Gas Exploration & Production,S&P 600,4796,26.649999618530277,51511636.94238663,True
NOV,NOV Inc.,Energy,Oil & Gas Equipment & Services,S&P 400,5620,20.1200008392334,83139690.04087448,True
NOVT,Novanta,Information Technology,Electronic Equipment & Instruments,S&P 400,5620,132.2899932861328,51769973.34289551,True
NOW,ServiceNow,Information Technology,Systems Software,S&P 500,3481,92.01000213623048,1749771837.0361328,True
NPO,"EnPro Industries, Inc.",Industrials,Industrial Machinery & Supplies & Components,S&P 600,5620,300.1000061035156,48355700.689697266,True
NRG,NRG Energy,Utilities,Independent Power Producers & Energy Traders,S&P 500,5620,157.42999267578125,325985450.4394531,True
NSA,National Storage Affiliates Trust,Real Estate,Self-Storage REITs,S&P 400,2776,41.900001525878906,40226446.42944336,True
NSC,Norfolk Southern,Industrials,Rail Transportation,S&P 500,5620,313.57000732421875,361603174.01885986,True
NSIT,"Insight Enterprises, Inc.",Industrials,Technology Distributors,S&P 600,5620,71.33999633789062,32044473.498535156,True
NSP,Insperity,Industrials,Human Resource & Employment Services,S&P 600,5620,28.57999992370605,28039085.575962067,True
NTAP,NetApp,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,5620,114.13999938964844,215549532.06596375,True
NTNX,Nutanix,Information Technology,Systems Software,S&P 400,2411,43.43000030517578,158500219.739151,True
NTRS,Northern Trust,Financials,Asset Management & Custody Banks,S&P 500,5620,161.60000610351562,138058937.68920898,True
NUE,Nucor,Materials,Steel,S&P 500,5620,232.07000732421875,255477222.49832153,True
NVDA,Nvidia,Information Technology,Semiconductors,S&P 500,5620,196.5,32089214299.774933,True
NVR,"NVR, Inc.",Consumer Discretionary,Homebuilding,S&P 500,5620,6004.330078125,164675806.4453125,True
NVRI,Enviri Corporation,Industrials,Industrial Machinery & Supplies & Components,S&P 600,5620,19.38999938964844,20898646.479797363,True
NVST,Envista Holdings,Health Care,Health Care Supplies,S&P 400,1666,26.190000534057617,55144085.647678375,True
NVT,nVent Electric plc,Industrials,Electrical Components & Equipment,S&P 400,2019,169.41000366210938,237048478.75785828,True
NWE,NorthWestern Energy,Utilities,Multi-Utilities,S&P 400,4616,70.98999786376953,33691277.52685547,True
NWS,News Corp (Class B),Communication Services,Publishing,S&P 500,3239,29.3799991607666,29127542.79756546,True
NWSA,News Corp (Class A),Communication Services,Publishing,S&P 500,3239,25.440000534057617,91967099.46212769,True
NXPI,NXP Semiconductors,Information Technology,Semiconductors,S&P 500,3960,292.3500061035156,573995609.7976685,True
NXST,Nexstar Media Group,Communication Services,Broadcasting,S&P 400,5620,199.13999938964844,65682924.603271484,True
NXT,Nextpower,Industrials,Electrical Components & Equipment,S&P 400,811,123.33999633789062,192952627.52952576,True
NYT,New York Times Company,Communication Services,Publishing,S&P 400,5620,77.26000213623047,145273747.92060852,True
O,Realty Income,Real Estate,Retail REITs,S&P 500,5620,63.56999969482422,352324651.74980164,True
OC,Owens Corning,Industrials,Building Products,S&P 400,4906,122.9000015258789,152729997.81532288,True
ODFL,Old Dominion,Industrials,Cargo Ground Transportation,S&P 500,5620,196.0800018310547,354763976.9104004,True
OGE,OGE Energy,Utilities,Multi-Utilities,S&P 400,5620,47.84000015258789,65933777.62489319,True
OGN,Organon & Co.,Health Care,Pharmaceuticals,S&P 600,1249,13.350000381469728,36578266.24367237,True
OGS,One Gas,Utilities,Gas Utilities,S&P 400,3093,86.69000244140625,37167483.24241638,True
OHI,Omega Healthcare Investors,Real Estate,Health Care REITs,S&P 400,5620,46.119998931884766,81420695.02563478,True
OI,"O-I Glass, Inc.",Materials,"Metal, Glass & Plastic Containers",S&P 600,5620,8.75,25424361.896944046,True
OII,"Oceaneering International, Inc.",Energy,Oil & Gas Equipment & Services,S&P 600,5620,37.65999984741211,31947494.876098633,True
OKE,Oneok,Energy,Oil & Gas Storage & Transportation,S&P 500,5620,90.0199966430664,346548476.57547,True
OKTA,"Okta, Inc.",Information Technology,Application Software,S&P 400,2281,77.75,236737065.38505554,True
OLED,Universal Display,Information Technology,Semiconductors,S&P 400,5620,98.4499969482422,67706880.42297363,True
OLLI,Ollie's Bargain Outlet,Consumer Discretionary,Broadline Retail,S&P 400,2717,81.77999877929688,120355489.2780304,True
OLN,Olin Corporation,Materials,Diversified Chemicals,S&P 400,5620,28.709999084472656,61640521.87194824,True
OMC,Omnicom Group,Communication Services,Advertising,S&P 500,5620,77.63999938964844,326621859.2147827,True
ON,ON Semiconductor,Information Technology,Semiconductors,S&P 500,5620,102.66999816894533,468117701.7835617,True
ONB,Old National Bank,Financials,Regional Banks,S&P 400,5620,24.149999618530277,65437789.30101395,True
ONTO,Onto Innovation,Information Technology,Semiconductor Materials & Equipment,S&P 400,1638,305.0,160623771.144104,True
OPCH,Option Care Health,Health Care,Health Care Facilities,S&P 400,5620,21.299999237060547,53021686.22341156,True
OPLN,"OPENLANE, Inc.",Industrials,Diversified Support Services,S&P 600,4123,35.36000061035156,23897791.970920563,True
ORA,Ormat Technologies,Utilities,Renewable Electricity,S&P 400,5403,115.33999633789062,72039570.10269165,True
ORCL,Oracle Corporation,Information Technology,Application Software,S&P 500,5620,185.3500061035156,4328452552.567291,True
ORI,Old Republic International,Financials,Property & Casualty Insurance,S&P 400,5620,39.25,65864172.11647034,True
ORLY,O’Reilly Automotive,Consumer Discretionary,Automotive Retail,S&P 500,5620,95.0,488574776.6819,True
OSIS,"OSI Systems, Inc.",Information Technology,Electronic Equipment & Instruments,S&P 600,5620,234.7400054931641,66682949.45831299,True
OSK,Oshkosh,Industrials,Construction Machinery & Heavy Transportation Equipment,S&P 400,5620,153.27000427246094,93348457.07435608,True
OTIS,Otis Worldwide,Industrials,Industrial Machinery & Supplies & Components,S&P 500,1540,75.62000274658203,257557252.22625732,True
OTTR,Otter Tail Corporation,Utilities,Electric Utilities,S&P 600,5620,88.73999786376953,20064770.749282837,True
OUT,Outfront Media,Real Estate,Other Specialized REITs,S&P 600,3044,31.09000015258789,35286451.74303055,True
OVV,Ovintiv,Energy,Oil & Gas Exploration & Production,S&P 400,5620,63.08000183105469,180543086.1082077,True
OXY,Occidental Petroleum,Energy,Oil & Gas Exploration & Production,S&P 500,5620,59.34000015258789,538827024.1518021,True
OZK,Bank OZK,Financials,Regional Banks,S&P 400,5620,48.47999954223633,51472499.658584595,True
PAG,Penske Automotive Group,Consumer Discretionary,Automotive Retail,S&P 400,5620,168.80999755859375,39720288.69476318,True
PANW,Palo Alto Networks,Information Technology,Systems Software,S&P 500,3467,183.97999572753903,1147154913.5528564,True
PARR,"Par Pacific Holdings, Inc.",Energy,Oil & Gas Refining & Marketing,S&P 600,3435,69.19999694824219,52690357.0432663,True
PATH,UiPath,Information Technology,Systems Software,S&P 400,1266,10.699999809265137,324378742.50998497,True
PATK,"Patrick Industries, Inc.",Consumer Discretionary,Automotive Parts & Equipment,S&P 600,5620,90.05999755859375,35968513.73062134,True
PAYC,Paycom,Industrials,Human Resource & Employment Services,S&P 600,3032,131.67999267578125,136017581.15959167,True
PAYX,Paychex,Industrials,Human Resource & Employment Services,S&P 500,5620,92.8499984741211,335044584.3383789,True
PB,Prosperity Bancshares,Financials,Regional Banks,S&P 400,5620,69.55000305175781,65255455.099868774,True
PBF,PBF Energy,Energy,Oil & Gas Refining & Marketing,S&P 400,3367,46.18999862670898,104499464.49756622,True
PBH,Prestige Consumer Healthcare,Health Care,Pharmaceuticals,S&P 600,5341,55.75,25683791.677093506,True
PBI,"Pitney Bowes, Inc.",Industrials,Office Services & Supplies,S&P 600,5620,15.539999961853027,26796592.130947113,True
PCAR,Paccar,Industrials,Construction Machinery & Heavy Transportation Equipment,S&P 500,5620,113.41999816894533,341984606.1149597,True
PCG,PG&E Corporation,Utilities,Multi-Utilities,S&P 500,5620,16.329999923706055,365949999.7693062,True
PCTY,Paylocity,Industrials,Human Resource & Employment Services,S&P 400,3051,107.68000030517578,83186938.21334839,True
PEB,Pebblebrook Hotel Trust,Real Estate,Hotel & Resort REITs,S&P 600,4125,14.31999969482422,24650586.646270752,True
PECO,Phillips Edison & Company,Real Estate,Retail REITs,S&P 600,1304,39.95000076293945,30164704.737854004,True
PEG,Public Service Enterprise Group,Utilities,Electric Utilities,S&P 500,5620,79.7300033569336,214961979.77676392,True
PEGA,Pegasystems,Information Technology,Application Software,S&P 400,5620,36.95000076293945,76627910.94207764,True
PEN,"Penumbra, Inc.",Health Care,Health Care Equipment,S&P 400,2672,323.8599853515625,179419763.64440918,True
PENG,"Penguin Solutions, Inc.",Information Technology,Semiconductors,S&P 600,2249,36.45000076293945,20807350.417518616,True
PENN,Penn Entertainment,Consumer Discretionary,Casinos & Gaming,S&P 600,5620,17.100000381469727,51870617.16623306,True
PEP,PepsiCo,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,S&P 500,5620,155.0399932861328,1042778902.1255493,True
PFE,Pfizer,Health Care,Pharmaceuticals,S&P 500,5620,26.450000762939453,1158064942.9757118,True
PFG,Principal Financial Group,Financials,Life & Health Insurance,S&P 500,5620,100.87000274658205,121548608.67614746,True
PFGC,Performance Food Group,Consumer Staples,Food Distributors,S&P 400,2664,87.12000274658203,142646220.60012817,True
PG,Procter & Gamble,Consumer Staples,Personal Care Products,S&P 500,5620,144.89999389648438,1454677098.287201,True
PGNY,Progyny,Health Care,Health Care Services,S&P 600,1639,18.979999542236328,30235988.779354095,True
PGR,Progressive Corporation,Financials,Property & Casualty Insurance,S&P 500,5620,197.7400054931641,635268115.0177002,True
PH,Parker Hannifin,Industrials,Industrial Machinery & Supplies & Components,S&P 500,5620,872.6900024414062,600380322.3999023,True
PHIN,"PHINIA, Inc.",Consumer Discretionary,Automotive Retail,S&P 600,716,76.05000305175781,24206740.189361572,True
PHM,PulteGroup,Consumer Discretionary,Homebuilding,S&P 500,5620,117.97000122070312,213055699.51324463,True
PI,"Impinj, Inc.",Information Technology,Electronic Equipment & Instruments,S&P 600,2461,149.91000366210938,78308949.40757751,True
PII,Polaris,Consumer Discretionary,Leisure Products,S&P 400,5620,66.11000061035156,54709777.488708496,True
PINS,Pinterest,Communication Services,,S&P 400,1771,22.280000686645508,322227563.372612,True
PIPR,Piper Sandler Companies,Financials,Investment Banking & Brokerage,S&P 600,5620,80.4000015258789,48777975.87890625,True
PJT,"PJT Partners, Inc.",Financials,Investment Banking & Brokerage,S&P 600,2670,151.9199981689453,46850955.0201416,True
PK,Park Hotels & Resorts,Real Estate,Hotel & Resort REITs,S&P 400,2346,11.369999885559082,38799461.912727356,True
PKG,Packaging Corporation of America,Materials,Paper & Plastic Packaging Products & Materials,S&P 500,5620,222.7100067138672,177996451.5220642,True
PLAB,"Photronics, Inc.",Information Technology,Semiconductor Materials & Equipment,S&P 600,5620,51.0,33445290.84262848,True
PLD,Prologis,Real Estate,Industrial REITs,S&P 500,5620,140.27000427246094,425420832.3135376,True
PLMR,"Palomar Holdings, Inc.",Financials,Property & Casualty Insurance,S&P 600,1772,111.7300033569336,28097812.867736816,True
PLNT,Planet Fitness,Consumer Discretionary,Leisure Facilities,S&P 400,2702,64.30999755859375,136928084.2037201,True
PLTR,Palantir Technologies,Information Technology,Application Software,S&P 500,1405,135.91000366210938,6991161785.232544,True
PLXS,Plexus Corp.,Information Technology,Electronic Manufacturing Services,S&P 600,5620,265.1099853515625,54066732.9246521,True
PM,Philip Morris International,Consumer Staples,Tobacco,S&P 500,4563,169.4600067138672,793393222.5753784,True
PNC,PNC Financial Services,Financials,Diversified Banks,S&P 500,5620,221.6300048828125,465462076.7669678,True
PNFP,Pinnacle Financial Partners,Financials,Regional Banks,S&P 400,5620,99.01000213623048,119270307.00683594,True
PNR,Pentair,Industrials,Industrial Machinery & Supplies & Components,S&P 500,5620,77.83999633789062,133589862.59841917,True
PNW,Pinnacle West Capital,Utilities,Multi-Utilities,S&P 500,5620,101.3000030517578,112169955.30090332,True
PODD,Insulet Corporation,Health Care,Health Care Equipment,S&P 500,4774,167.52999877929688,218978616.00875854,True
POOL,Pool Corporation,Consumer Discretionary,Distributors,S&P 500,5620,187.0399932861328,165331813.75961304,True
POR,Portland General Electric,Utilities,Electric Utilities,S&P 400,5055,49.119998931884766,57833178.69186401,True
POST,Post Holdings,Consumer Staples,Packaged Foods & Meats,S&P 400,3588,103.70999908447266,73395865.32363892,True
POWI,Power Integrations,Information Technology,Semiconductors,S&P 600,5620,77.08000183105469,37064754.28466797,True
POWL,"Powell Industries, Inc.",Industrials,Electrical Components & Equipment,S&P 600,5620,294.69000244140625,105637236.57035828,True
PPC,Pilgrim's Pride,Consumer Staples,Packaged Foods & Meats,S&P 400,5620,31.31999969482422,38392260.86177826,True
PPG,PPG Industries,Materials,Specialty Chemicals,S&P 500,5620,106.41000366210938,213255454.92401123,True
PPL,PPL Corporation,Utilities,Electric Utilities,S&P 500,5620,37.34999847412109,256193025.06332397,True
PR,Permian Resources,Energy,Oil & Gas Exploration & Production,S&P 400,2528,22.40999984741211,185121606.87446594,True
PRGO,Perrigo,Health Care,Pharmaceuticals,S&P 600,5620,11.640000343322754,36653934.04741287,True
PRGS,Progress Software Corporation,Information Technology,Systems Software,S&P 600,5620,29.059999465942383,26032920.502853394,True
PRI,Primerica,Financials,Life & Health Insurance,S&P 400,4048,277.4700012207031,51218531.925964355,True
PRIM,Primoris Services Corporation,Industrials,Construction & Engineering,S&P 600,4464,202.9199981689453,102727732.85675049,True
PRKS,United Parks & Resorts,Consumer Discretionary,Leisure Facilities,S&P 600,3281,34.22999954223633,34800322.222709656,True
PRU,Prudential Financial,Financials,Life & Health Insurance,S&P 500,5620,100.2699966430664,193932899.90386963,True
PSA,Public Storage,Real Estate,Self-Storage REITs,S&P 500,5620,298.82000732421875,296049303.1463623,True
PSKY,Paramount Skydance Corporation,Communication Services,Movies & Entertainment,S&P 500,5135,10.65999984741211,97810212.35375404,True
PSMT,PriceSmart,Consumer Staples,Consumer Staples Merchandise Retail,S&P 600,5620,156.55999755859375,27749824.45373535,True
PSN,Parsons Corporation,Industrials,Aerospace & Defense,S&P 400,1758,49.79999923706055,74955578.24554443,True
PSTG,Everpure,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 400,2659,74.62999725341797,207345556.96709824,True
PSX,Phillips 66,Energy,Oil & Gas Refining & Marketing,S&P 500,3536,180.25999450683597,379582731.52160645,True
PTC,PTC Inc.,Information Technology,Application Software,S&P 500,5620,137.5500030517578,159008121.98791504,True
PTCT,"PTC Therapeutics, Inc.",Health Care,Pharmaceuticals,S&P 600,3238,65.04000091552734,77578592.11502075,True
PTEN,"Patterson-UTI Energy, Inc.",Energy,Oil & Gas Drilling,S&P 600,5620,12.40999984741211,81057661.52176857,True
PTGX,"Protagonist Therapeutics, Inc.",Health Care,Biotechnology,S&P 600,2446,99.20999908447266,70691582.83081055,True
PVH,PVH Corp.,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",S&P 400,5620,88.31999969482422,63341957.68966675,True
PWR,Quanta Services,Industrials,Construction & Engineering,S&P 500,5620,771.6099853515625,530414557.26013184,True
PYPL,PayPal,Financials,Transaction & Payment Processing Services,S&P 500,2725,46.4900016784668,854541332.4014664,True
PZZA,Papa John's Pizza,Consumer Discretionary,Restaurants,S&P 600,5620,34.810001373291016,32899533.293819427,True
QCOM,Qualcomm,Information Technology,Semiconductors,S&P 500,5620,186.5500030517578,1399999663.2514954,True
QDEL,QuidelOrtho,Health Care,Health Care Supplies,S&P 600,5620,11.65999984741211,27847521.313667297,True
QLYS,Qualys,Information Technology,Systems Software,S&P 400,3418,92.13999938964844,61356748.32801819,True
QRVO,Qorvo,Information Technology,Semiconductors,S&P 600,2851,96.3499984741211,88889482.45201111,True
QTWO,"Q2 Holdings, Inc.",Information Technology,Application Software,S&P 600,3050,52.34999847412109,44108173.361968994,True
R,Ryder,Industrials,Cargo Ground Transportation,S&P 400,5620,240.3999938964844,66541659.75570679,True
RBA,RB Global,Industrials,Diversified Support Services,S&P 400,5620,106.52999877929688,119047620.34759521,True
RBC,RBC Bearings,Industrials,Industrial Machinery & Supplies & Components,S&P 400,5216,607.5,94898827.64434814,True
RCL,Royal Caribbean Group,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",S&P 500,5620,263.9800109863281,632652181.9488525,True
RCUS,"Arcus Biosciences, Inc.",Health Care,Biotechnology,S&P 600,2046,26.059999465942383,26046129.98161316,True
RDN,"Radian Group, Inc.",Financials,Property & Casualty Insurance,S&P 600,5620,35.58000183105469,35990392.64984131,True
RDNT,"RadNet, Inc.",Health Care,Health Care Services,S&P 600,5620,59.02000045776367,52981622.28126526,True
REG,Regency Centers,Real Estate,Retail REITs,S&P 500,5620,78.88999938964844,91857768.724823,True
REGN,Regeneron Pharmaceuticals,Health Care,Biotechnology,S&P 500,5620,702.27001953125,566934732.0831299,True
REXR,Rexford Industrial Realty,Real Estate,Industrial REITs,S&P 400,3218,35.54999923706055,81558162.6903534,True
REZI,"Resideo Technologies, Inc.",Industrials,Trading Companies & Distributors,S&P 600,1888,40.34000015258789,45630771.945381165,True
RF,Regions Financial Corporation,Financials,Regional Banks,S&P 500,5620,28.040000915527344,361103840.03477097,True
RGA,Reinsurance Group of America,Financials,Reinsurance,S&P 400,4438,213.4600067138672,71495302.42080688,True
RGEN,Repligen,Health Care,Biotechnology,S&P 400,5620,125.61000061035156,104908525.38909912,True
RGLD,Royal Gold,Materials,Gold,S&P 400,5620,225.8999938964844,220527201.9882202,True
RH,RH,Consumer Discretionary,Homefurnishing Retail,S&P 400,3395,123.4800033569336,158613892.45224,True
RHI,Robert Half,Industrials,Human Resource & Employment Services,S&P 600,5620,26.82999992370605,66076547.90544509,True
RHP,Ryman Hospitality Properties,Real Estate,Hotel & Resort REITs,S&P 600,5620,108.13999938964844,45077857.16094971,True
RITM,Rithm Capital,Financials,Mortgage REITs,S&P 600,3272,9.699999809265137,76343280.38778305,True
RJF,Raymond James Financial,Financials,Investment Banking & Brokerage,S&P 500,5620,158.8699951171875,193224306.13098145,True
RL,Ralph Lauren Corporation,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",S&P 500,5620,360.0199890136719,198522676.98516846,True
RLI,RLI Corp.,Financials,Property & Casualty Insurance,S&P 400,5620,50.09000015258789,42055167.84744263,True
RMBS,Rambus,Information Technology,Semiconductors,S&P 400,5620,118.0,183630106.2889099,True
RMD,ResMed,Health Care,Health Care Equipment,S&P 500,5620,207.8800048828125,245627256.9656372,True
RNG,"RingCentral, Inc.",Information Technology,Application Software,S&P 600,3169,47.75,48956973.409080505,True
RNR,RenaissanceRe,Financials,Reinsurance,S&P 400,5620,302.0400085449219,93132334.04846191,True
RNST,Renasant Corp.,Financials,Regional Banks,S&P 600,5620,39.93000030517578,22106258.740234375,True
ROIV,Roivant Sciences,Health Care,Biotechnology,S&P 400,1357,28.31999969482422,138859412.4048233,True
ROK,Rockwell Automation,Industrials,Electrical Components & Equipment,S&P 500,5620,435.9299926757813,332099687.8417969,True
ROL,"Rollins, Inc.",Industrials,Environmental & Facilities Services,S&P 500,5620,54.11000061035156,145690926.25751495,True
ROP,Roper Technologies,Information Technology,Electronic Equipment & Instruments,S&P 500,5620,356.5599975585937,463581629.19921875,True
ROST,Ross Stores,Consumer Discretionary,Apparel Retail,S&P 500,5620,227.4199981689453,450534103.4576416,True
RPM,RPM International,Materials,Specialty Chemicals,S&P 400,5620,99.41000366210938,94623390.90118408,True
RRC,Range Resources,Energy,Oil & Gas Exploration & Production,S&P 400,5620,43.040000915527344,125175401.74541473,True
RRR,"Red Rock Resorts, Inc.",Consumer Discretionary,Casinos & Gaming,S&P 600,2520,52.91999816894531,41840973.09989929,True
RRX,Regal Rexnord,Industrials,Electrical Components & Equipment,S&P 400,5620,222.0200042724609,158506315.4373169,True
RS,"Reliance, Inc.",Materials,Steel,S&P 400,5620,372.0400085449219,96018504.32434082,True
RSG,Republic Services,Industrials,Environmental & Facilities Services,S&P 500,5620,203.8800048828125,293230999.1760254,True
RTX,RTX Corporation,Industrials,Aerospace & Defense,S&P 500,5620,172.8699951171875,941746541.9754028,True
RUN,Sunrun,Industrials,Building Products,S&P 600,2703,13.460000038146973,120053201.22680664,True
RUSHA,Rush Enterprises,Industrials,Construction Machinery & Heavy Transportation Equipment,S&P 600,5620,70.91999816894531,29900413.403320312,True
RVTY,Revvity,Health Care,Health Care Equipment,S&P 500,5620,92.3000030517578,108294625.26512146,True
RXO,"RXO, Inc.",Industrials,Cargo Ground Transportation,S&P 600,882,18.190000534057617,28337949.48863983,True
RYAN,Ryan Specialty,Financials,Insurance Brokers,S&P 400,1202,30.549999237060547,70405150.49285889,True
RYN,Rayonier,Real Estate,Timber REITs,S&P 400,5620,20.700000762939453,44742155.67817687,True
SAIA,Saia,Industrials,Cargo Ground Transportation,S&P 400,5620,422.30999755859375,170289702.23388672,True
SAIC,Science Applications Intl Corp,Industrials,Diversified Support Services,S&P 400,3178,95.58999633789062,51610547.66654968,True
SAM,Boston Beer Company,Consumer Staples,Brewers,S&P 400,5620,206.25,37508368.29071045,True
SANM,Sanmina Corporation,Information Technology,Electronic Manufacturing Services,S&P 600,5620,221.88999938964844,98649634.10110474,True
SARO,StandardAero,Industrials,Aerospace & Defense,S&P 400,398,25.100000381469727,73564956.44388199,True
SATS,EchoStar,Communication Services,Wireless Telecommunication Services,S&P 500,4614,117.33999633789062,479650441.57066345,True
SBAC,SBA Communications,Real Estate,Telecom Tower REITs,S&P 500,5620,217.3800048828125,162662239.63394165,True
SBCF,Seacoast Banking Corporation of Florida,Financials,Regional Banks,S&P 600,5620,30.899999618530277,20074427.567863464,True
SBH,"Sally Beauty Holdings, Inc.",Consumer Discretionary,Specialty Stores,S&P 600,4894,13.739999771118164,22633975.645637512,True
SBRA,Sabra Health Care REIT,Real Estate,Health Care REITs,S&P 400,5620,20.3799991607666,47947393.38169098,True
SBUX,Starbucks,Consumer Discretionary,Restaurants,S&P 500,5620,104.94000244140624,765669425.421524,True
SCHW,Charles Schwab Corporation,Financials,Investment Banking & Brokerage,S&P 500,5620,92.4000015258789,851300729.1439056,True
SCI,Service Corp Intl,Consumer Discretionary,Specialized Consumer Services,S&P 400,5620,79.48999786376953,81817181.95343018,True
SEDG,SolarEdge,Information Technology,Semiconductor Materials & Equipment,S&P 600,2794,44.63999938964844,114593358.7940216,True
SEIC,SEI Investments Company,Financials,Asset Management & Custody Banks,S&P 400,5620,90.79000091552734,55554045.193099976,True
SEZL,Sezzle,Financials,Transaction & Payment Processing Services,S&P 600,663,85.19000244140625,47662264.46361542,True
SF,Stifel,Financials,Investment Banking & Brokerage,S&P 400,5620,77.75,98392614.18247223,True
SFM,Sprouts Farmers Market,Consumer Staples,Food Retail,S&P 400,3209,78.75,179139584.99908447,True
SFNC,Simmons First National Corporation,Financials,Regional Banks,S&P 600,5620,21.420000076293945,21347652.06193924,True
SGI,Somnigroup International,Consumer Discretionary,Home Furnishings,S&P 400,5620,74.5,171548882.13157654,True
SHAK,"Shake Shack, Inc.",Consumer Discretionary,Restaurants,S&P 600,2832,96.61000061035156,116516507.29942322,True
SHC,Sotera Health,Health Care,Health Care Services,S&P 400,1368,15.329999923706056,33606199.31893349,True
SHOO,"Steven Madden, Ltd.",Consumer Discretionary,Footwear,S&P 600,5620,37.68999862670898,43071614.50634003,True
SHW,Sherwin-Williams,Materials,Specialty Chemicals,S&P 500,5620,312.4599914550781,598405935.0585938,True
SIG,Signet Jewelers,Consumer Discretionary,Specialty Stores,S&P 600,5620,81.98999786376953,75544438.098526,True
SIGI,Selective Insurance Group,Financials,Property & Casualty Insurance,S&P 400,5620,82.1500015258789,39648708.98208618,True
SITM,SiTime,Information Technology,Semiconductors,S&P 400,1621,596.6400146484375,117289963.92822266,True
